Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.45,1.0,66,33,22978.934633560457,10.439324,34.00000032011995,True
0.45,1000000.0,66,33,22974.37052814601,13.572692,34.0000003203814,True
0.45,5000000.0,66,33,22955.970019980894,11.35267,34.00000032128126,True
0.45,10000000.0,66,33,22915.533721771575,9.035031,34.000000322618625,True
0.45,50000000.0,66,33,22673.695214756222,6.995296,34.00000032765541,True
0.45,80000000.0,66,33,22336.339726672108,20.411816,34.00000032950079,True
0.45,100000000.0,66,33,22632.829258811256,30.550459,34.00000032160758,True
0.5,0.0,66,33,22951.868563927164,11.468143,34.00000032074869,True
0.5,1.0,66,33,22951.86855979983,10.649162,34.00000032074869,True
0.5,1000000.0,66,33,22947.649548919835,13.835696,34.00000032097836,True
0.5,5000000.0,66,33,22928.19294304001,13.383544,34.00000032177435,True
0.5,10000000.0,66,33,22905.949192756896,9.871882,34.00000032296904,True
0.5,50000000.0,66,33,22657.95050340302,8.273332,34.0000003277685,True
0.5,80000000.0,66,33,22314.256480368997,8.556618,34.000000329511785,True
0.5,100000000.0,66,33,21887.015696729894,23.770526,34.00000033040185,True
