Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.05,0.0,62,31,22399.104277016537,5.043673,32.00000030687048,True
0.05,1.0,62,31,22381.755503101653,7.447303,32.00000030687288,True
0.05,1000000.0,62,31,22159.266555405055,7.172956,32.000000306692584,True
0.05,5000000.0,62,31,22110.497298510694,12.970055,32.00000030684722,True
0.05,10000000.0,62,31,22366.81670117379,6.869695,32.000000307922654,True
0.05,50000000.0,62,31,21756.33623558019,20.383776,32.00000031052592,True
0.05,80000000.0,62,31,21812.392970011584,8.225441,32.00000031219205,True
0.05,100000000.0,62,31,21431.543826591933,19.143286,32.00000030797365,True
0.1,0.0,62,31,22380.995647848147,9.522095,32.00000030696793,True
0.1,1.0,62,31,22119.437989030386,9.458567,32.000000306371916,True
0.1,1000000.0,62,31,22118.480257092822,14.81174,32.000000306490485,True
0.1,5000000.0,62,31,22109.30277252272,10.051908,32.00000030677059,True
0.1,10000000.0,62,31,22038.942133547564,9.499922,32.000000306948394,True
0.1,50000000.0,62,31,22070.111278555978,10.605699,32.00000031099834,True
0.1,80000000.0,62,31,21795.901997615034,7.187621,32.00000031224978,True
0.1,100000000.0,62,31,21376.865066229184,14.585725,32.000000312944245,True
0.15,0.0,62,31,22156.720613165755,9.302918,32.000000306792785,True
0.15,1.0,62,31,22156.720611795758,6.776692,32.000000306792785,True
0.15,1000000.0,62,31,22059.488148481727,11.001798,32.00000030612829,True
0.15,5000000.0,62,31,9812.298550356532,94.209403,31.92714045546838,False
0.15,10000000.0,62,31,22345.343250204318,7.156534,32.000000307843834,True
0.15,50000000.0,62,31,22051.9466506819,9.653428,32.000000311062806,True
0.15,80000000.0,62,31,21529.27571331334,13.095498,32.000000312241056,True
0.15,100000000.0,62,31,21355.813160413094,13.575787,32.000000312996455,True
0.2,0.0,62,31,22376.908238927543,6.417455,32.00000030721359,True
0.2,1.0,62,31,22113.02480129396,8.493595,32.000000306582784,True
0.2,1000000.0,62,31,22374.89730632962,8.209565,32.00000030732367,True
0.2,5000000.0,62,31,22364.277950704953,6.693988,32.00000030772504,True
0.2,10000000.0,62,31,22310.4439884839,9.334057,32.00000030799794,True
0.2,50000000.0,62,31,22029.14067209394,6.674185,32.00000031111315,True
0.2,80000000.0,62,31,21761.549691051787,14.487321,32.000000312361585,True
0.2,100000000.0,62,31,21334.24019547535,14.148981,32.00000031304755,True
0.25,0.0,62,31,22372.434737276828,6.36295,32.000000307308696,True
