Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.05,0.0,68,34,23068.76891849222,131.968494,34.99999353100154,False
0.05,1.0,68,34,23296.020385823213,7.785376,35.0000003166848,True
0.05,1000000.0,68,34,23285.205626353512,11.438394,35.00000031886578,True
0.05,5000000.0,68,34,23032.716215260723,19.918398,35.00000031957649,True
0.05,10000000.0,68,34,23007.874805571875,14.134282,35.00000032205462,True
0.05,50000000.0,68,34,22979.90758139017,10.717562,35.000000333395995,True
0.05,80000000.0,68,34,22787.17200966416,8.764982,35.00000033644785,True
0.05,100000000.0,68,34,22287.565714780027,13.186333,35.000000337921094,True
0.1,0.0,68,34,23060.587340873826,11.851106,35.000000315377505,True
0.1,1.0,68,34,23060.58733742885,13.625039,35.000000315377505,True
0.1,1000000.0,68,34,23056.550828999523,17.003531,35.00000031621906,True
0.1,5000000.0,68,34,23272.079431062,8.423184,35.000000321541336,True
0.1,10000000.0,68,34,22956.066276622736,13.936602,35.000000323126656,True
0.1,50000000.0,68,34,22965.03358543005,8.899128,35.00000033353498,True
0.1,80000000.0,68,34,22771.954270771457,8.564255,35.00000033654788,True
0.1,100000000.0,68,34,22565.227419674375,12.847443,35.000000338321,True
0.15,0.0,68,34,23065.516388304233,14.178666,35.00000031669391,True
0.15,1.0,68,34,23065.516383825074,33.74697,35.00000031669391,True
0.15,1000000.0,68,34,23061.958867424488,35.841908,35.00000031849761,True
0.15,5000000.0,68,34,23247.900817246427,8.434994,35.00000032326183,True
0.15,10000000.0,68,34,22981.69814797007,12.295991,35.00000032388477,True
0.15,50000000.0,68,34,22950.42943703819,9.883891,35.00000033367485,True
0.15,80000000.0,68,34,22756.26845264771,8.367694,35.0000003366471,True
0.15,100000000.0,68,34,22608.172462797505,13.620508,35.000000338049205,True
0.2,0.0,68,34,23026.949673262036,27.663048,35.00000031910548,True
0.2,1.0,68,34,23273.40131722955,9.069564,35.00000032008761,True
0.2,1000000.0,68,34,23253.661425803006,8.878177,35.00000032195613,True
0.2,5000000.0,68,34,23241.042972974516,9.080279,35.00000032369578,True
0.2,10000000.0,68,34,23211.39786777052,14.412263,35.00000032557386,True
0.2,50000000.0,68,34,22936.237048666717,8.980219,35.00000033380861,True
0.2,80000000.0,68,34,22408.394267620348,16.691962,35.000000336708574,True
0.2,100000000.0,68,34,22251.48376853098,23.519015,35.00000033813165,True
0.25,0.0,68,34,23263.861952398616,7.519345,35.00000032096747,True
0.25,1.0,68,34,23015.51720024405,26.327759,35.00000031965669,True
0.25,1000000.0,68,34,23006.142984279326,21.027577,35.00000032078845,True
0.25,5000000.0,68,34,22982.57086112835,13.810097,35.00000032287278,True
0.25,10000000.0,68,34,23189.91707119782,24.133587,35.0000003265702,True
0.25,50000000.0,68,34,22635.450079808128,15.659425,35.000000333785,True
0.25,80000000.0,68,34,22723.604902962463,8.978938,35.000000336838895,True
0.25,100000000.0,68,34,22232.242019199723,32.266666,35.00000033822003,True
0.3,0.0,68,34,23242.749194594115,10.851061,35.00000032257484,True
0.3,1.0,68,34,23242.749190917177,10.606819,35.00000032257484,True
0.3,1000000.0,68,34,23238.725708563965,9.046382,35.000000323101034,True
0.3,5000000.0,68,34,23206.12624967352,8.352573,35.00000032549785,True
0.3,10000000.0,68,34,22899.790991125545,8.185286,35.00000032593919,True
0.3,50000000.0,68,34,22908.395094416832,7.596613,35.00000033407289,True
0.3,80000000.0,68,34,22706.979229176897,7.444821,35.00000033693868,True
0.3,100000000.0,68,34,22212.825899472085,20.989376,35.00000033830642,True
0.35,0.0,68,34,22946.686228114828,20.481528,35.00000032203255,True
0.35,1.0,68,34,22940.326479064046,12.041506,35.000000321674904,True
0.35,1000000.0,68,34,23214.120661215977,7.750545,35.00000032448158,True
0.35,5000000.0,68,34,23197.141316467758,8.302023,35.000000325955604,True
0.35,10000000.0,68,34,23168.5939244924,10.020494,35.00000032728743,True
