Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.05,0.0,72,36,23309.769898848575,31.574478,37.000000313967305,True
0.05,1.0,72,36,23549.97868279162,13.836211,37.00000031540672,True
0.05,1000000.0,72,36,23549.751728631574,9.943315,37.00000031618989,True
0.05,5000000.0,72,36,23536.77146621132,9.831511,37.000000321806084,True
0.05,10000000.0,72,36,23279.452416065717,25.249657,37.000000326109365,True
0.05,50000000.0,72,36,23337.716054125016,117.872124,37.00000034689721,False
0.05,80000000.0,72,36,22821.043881245907,16.169135,37.00000035074963,True
0.05,100000000.0,72,36,22612.30472787951,23.477703,37.00000035297103,True
0.1,0.0,72,36,23338.418038383672,127.545407,36.99998961850637,False
0.1,1.0,72,36,23289.41553016265,143.220877,36.999989729445716,False
0.1,1000000.0,72,36,23279.594345086156,146.968886,36.999990135400026,False
0.1,5000000.0,72,36,23287.926746933314,13.279904,37.000000322142185,True
0.1,10000000.0,72,36,23503.309913652298,13.16593,37.000000330116954,True
0.1,50000000.0,72,36,23327.29866605496,16.715648,37.00000034715558,True
0.1,80000000.0,72,36,22805.69748155892,22.231032,37.000000350917176,True
0.1,100000000.0,72,36,23099.199326499405,42.14292,37.00000034601791,True
0.15,0.0,72,36,23537.742511307668,10.382675,37.00000031792386,True
0.15,1.0,72,36,23537.742509083382,16.137925,37.00000031792386,True
0.15,1000000.0,72,36,23253.610315037025,120.537312,37.00000031989874,False
0.15,5000000.0,72,36,23248.30060167085,21.390598,37.000000323940704,True
0.15,10000000.0,72,36,23279.16545565982,26.300809,37.000000327316265,True
0.15,50000000.0,72,36,22938.344274078012,23.283123,37.00000034582528,True
0.15,80000000.0,72,36,23069.786487001296,15.905407,37.000000351930794,True
0.15,100000000.0,72,36,23085.15965914136,36.131686,37.00000034610427,True
0.2,0.0,72,36,23266.239164306804,17.731607,37.00000031896829,True
0.2,1.0,72,36,23265.97285133544,17.971622,37.00000031905005,True
0.2,1000000.0,72,36,23219.24208855956,156.468389,37.00000032185264,False
0.2,5000000.0,72,36,23505.701934579723,14.695224,37.000000328024186,True
0.2,10000000.0,72,36,23490.866501039804,14.180633,37.000000331276325,True
0.2,50000000.0,72,36,23303.416468527874,12.497416,37.00000034763689,True
0.2,80000000.0,72,36,22774.95947854418,23.394561,37.00000035125544,True
0.2,100000000.0,72,36,23071.0225056805,37.761884,37.000000346185786,True
0.25,0.0,72,36,23519.647929721494,14.057713,37.00000032254064,True
0.25,1.0,72,36,23519.647927164715,23.851573,37.00000032254064,True
0.25,1000000.0,72,36,23225.893675337833,15.812392,37.000000322257776,True
0.25,5000000.0,72,36,23500.00260399231,21.953509,37.00000032879247,True
0.25,10000000.0,72,36,23483.950098181627,43.132473,37.000000331843346,True
0.25,50000000.0,72,36,23288.07394178512,14.115739,37.00000034779085,True
0.25,80000000.0,72,36,22759.314361562712,32.486213,37.00000035142014,True
0.25,100000000.0,72,36,22542.973290143826,51.530061,37.00000035354247,True
0.3,0.0,72,36,23512.60338611063,186.479147,36.99999126275662,False
0.3,1.0,72,36,23512.600569055863,19.167989,37.000000323347315,True
0.3,1000000.0,72,36,23504.700042333854,13.274671,37.000000326408575,True
0.3,5000000.0,72,36,23494.127286785926,41.800969,37.000000329573794,True
0.3,10000000.0,72,36,23476.439864465843,120.799666,36.99999305635367,False
0.3,50000000.0,72,36,22904.467515198063,148.054558,36.9992255241991,False
0.3,80000000.0,72,36,22731.056004580852,17.803742,37.000000351432256,True
0.3,100000000.0,72,36,23042.427419575677,35.321512,37.000000346334055,True
0.35,0.0,72,36,23501.66555469362,18.459821,37.0000003262417,True
0.35,1.0,72,36,23501.514624109404,27.267001,37.00000032634741,True
0.35,1000000.0,72,36,23499.037430876055,20.139233,37.00000032721786,True
0.35,5000000.0,72,36,23252.882944556306,142.475653,36.999992166474804,False
0.35,10000000.0,72,36,23466.10873923283,141.779866,36.99999345345719,False
0.35,50000000.0,72,36,23250.223436790064,27.013155,37.00000034887896,True
0.35,80000000.0,72,36,22727.473221665106,33.314909,37.00000035174574,True
0.35,100000000.0,72,36,22523.991451864804,20.546118,37.000000353773025,True
0.4,0.0,72,36,23494.96003090981,119.649714,36.99999200249801,False
0.4,1.0,72,36,23495.752511227096,24.291867,37.000000327293726,True
0.4,1000000.0,72,36,23173.385135105913,15.349833,37.00000032558776,True
0.4,5000000.0,72,36,23201.8594020336,21.149651,37.000000328254536,True
0.4,10000000.0,72,36,23171.411926475426,19.29269,37.000000332018935,True
0.4,50000000.0,72,36,22925.963199252863,15.05919,37.000000346860325,True
0.4,80000000.0,72,36,22673.758843429292,23.737811,37.000000351789915,True
