Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.3,10000000.0,60,30,21830.055384036197,7.852142,31.00000030077736,True
0.3,50000000.0,60,30,21554.48047152647,8.952513,31.00000030277207,True
0.3,80000000.0,60,30,21992.812334747232,15.689662,31.000000298620975,True
0.3,100000000.0,60,30,13275.051736226285,13.636834,31.000000302085954,True
0.35,0.0,60,30,21865.920472164154,12.298296,31.000000300124942,True
0.35,1.0,60,30,21888.31796623993,9.854009,31.00000030012104,True
0.35,1000000.0,60,30,21861.47038124452,8.652961,31.00000030020709,True
0.35,5000000.0,60,30,21491.990665870664,12.650365,31.00000029967928,True
0.35,10000000.0,60,30,21821.138413018725,6.0579,31.000000300855117,True
0.35,50000000.0,60,30,9361.136250333222,109.918284,30.937372420323307,False
0.35,80000000.0,60,30,20744.982893922268,23.829768,31.000000298400987,True
0.35,100000000.0,60,30,20087.350095114627,7.371827,31.000000303352856,True
0.4,0.0,60,30,21881.691550873504,7.376802,31.000000300210182,True
0.4,1.0,60,30,21515.381081228774,10.252022,31.0000002993086,True
0.4,1000000.0,60,30,21850.994312112478,6.626721,31.000000300315307,True
0.4,5000000.0,60,30,21520.836228170214,7.183817,31.00000029998546,True
0.4,10000000.0,60,30,21811.575691863753,9.757012,31.000000300930445,True
0.4,50000000.0,60,30,21499.1098463522,13.139486,31.000000302942823,True
0.4,80000000.0,60,30,21483.035302459655,16.513706,31.00000029804564,True
0.4,100000000.0,60,30,18184.63940154133,68.849451,31.000000299213006,True
0.45,0.0,60,30,21871.856329975733,7.012987,31.000000300299266,True
0.45,1.0,60,30,21871.856321577303,8.511506,31.00000030029927,True
0.45,1000000.0,60,30,21840.567692116943,6.414111,31.00000030041744,True
0.45,5000000.0,60,30,21824.521218248607,7.002045,31.000000300689752,True
0.45,10000000.0,60,30,21800.490402013904,6.99805,31.000000301004842,True
0.45,50000000.0,60,30,21173.407584636698,19.423426,31.000000302727983,True
0.45,80000000.0,60,30,21461.640499898673,14.37509,31.00000029812453,True
0.45,100000000.0,60,30,18149.508488490603,42.843171,31.000000299241684,True
0.5,0.0,60,30,21835.948885077138,8.403876,31.00000030043102,True
0.5,1.0,60,30,21835.94888121478,7.105882,31.00000030043102,True
0.5,1000000.0,60,30,21832.025094858418,8.767185,31.000000300500503,True
0.5,5000000.0,60,30,21815.04352344069,8.878929,31.00000030076804,True
0.5,10000000.0,60,30,21786.667231572592,11.501158,31.000000301078924,True
0.5,50000000.0,60,30,20666.88354031873,15.694024,31.000000302537444,True
0.5,80000000.0,60,30,20672.413059458788,20.484962,31.000000298584887,True
0.5,100000000.0,60,30,20477.884010466234,19.906627,31.000000299692378,True
