Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.4,1000000.0,58,29,21037.516239722117,9.088972,30.000000291738296,True
0.4,5000000.0,58,29,20989.478604972668,10.972813,30.000000291760852,True
0.4,10000000.0,58,29,21258.25453990185,10.417993,30.00000029251814,True
0.4,50000000.0,58,29,21943.71648237947,31.87783,30.000000290021614,True
0.4,80000000.0,58,29,19763.235189205086,9.28521,30.000000293654885,True
0.4,100000000.0,58,29,15074.184216810296,39.249633,30.0000002892911,True
0.45,0.0,58,29,21013.596133427578,12.871188,30.00000029165479,True
0.45,1.0,58,29,21013.596130125152,12.367632,30.00000029165479,True
0.45,1000000.0,58,29,21010.215867475094,12.307051,30.00000029170406,True
0.45,5000000.0,58,29,20984.735146364845,14.389473,30.00000029199892,True
0.45,10000000.0,58,29,20962.268078743848,21.185777,30.00000029205971,True
0.45,50000000.0,58,29,20210.069677146003,8.696992,30.000000293164202,True
0.45,80000000.0,58,29,19721.490858269113,12.259376,30.000000293625547,True
0.45,100000000.0,58,29,19516.456700510476,9.735737,30.00000029426443,True
0.5,0.0,58,29,21044.557670471007,12.239367,30.000000291830794,True
0.5,1.0,58,29,21028.472680903003,16.08626,30.000000291725556,True
0.5,1000000.0,58,29,21006.014315627504,11.034121,30.000000291815095,True
0.5,5000000.0,58,29,21261.7186521385,8.270155,30.000000292395665,True
0.5,10000000.0,58,29,20931.264346686523,10.044172,30.000000292229046,True
0.5,50000000.0,58,29,21893.816244528345,28.987999,30.00000029004609,True
0.5,80000000.0,58,29,20360.72012251903,15.435611,30.000000295157054,True
0.5,100000000.0,58,29,19536.14151527981,8.82211,30.000000294212427,True
