Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.05,0.0,68,34,23052.271760434145,16.763962,35.000000314548465,True
0.05,1.0,68,34,23020.422023121722,11.022137,35.00000031431738,True
0.05,1000000.0,68,34,23265.255067382284,5.275296,35.0000003172923,True
0.05,5000000.0,68,34,23035.305737610306,12.571865,35.00000031975457,True
0.05,10000000.0,68,34,22996.833948606814,7.891578,35.00000032229537,True
0.05,50000000.0,68,34,22974.03825412932,7.338465,35.00000033294359,True
0.05,100000000.0,68,34,22607.306693412535,8.525076,35.00000033767041,True
0.1,0.0,68,34,23032.170639174015,7.91444,35.000000316067776,True
0.1,1.0,68,34,23048.087260206143,10.472537,35.000000315756935,True
0.1,1000000.0,68,34,23024.644067512552,11.193874,35.00000031806902,True
0.1,5000000.0,68,34,23234.071453088818,8.401622,35.00000032155757,True
0.1,10000000.0,68,34,22921.34929088172,8.808225,35.00000032241267,True
0.1,50000000.0,68,34,22628.89403250277,14.97932,35.000000333111046,True
0.1,100000000.0,68,34,20562.60188277924,36.402238,35.000000332072645,True
0.15,0.0,68,34,22995.273897142666,10.093931,35.00000031674271,True
0.15,1.0,68,34,23030.04600152179,7.206702,35.000000316895964,True
0.15,1000000.0,68,34,22985.825051287527,17.221532,35.00000031867925,True
0.15,5000000.0,68,34,22997.22810192067,9.213334,35.00000032104095,True
0.15,10000000.0,68,34,22904.110060337884,8.558966,35.000000323810184,True
0.15,50000000.0,68,34,22941.425321431998,6.711182,35.00000033321752,True
0.15,100000000.0,68,34,20593.847247512742,33.667588,35.0000003325361,True
0.2,0.0,68,34,23006.90870389768,8.420102,35.00000031905619,True
0.2,1.0,68,34,22981.08208785104,10.615942,35.00000031888375,True
0.2,1000000.0,68,34,23003.03989311818,8.782507,35.00000031959081,True
0.2,5000000.0,68,34,22951.722750675926,11.831106,35.00000032248695,True
0.2,10000000.0,68,34,22890.179806579068,9.887274,35.00000032438499,True
0.2,50000000.0,68,34,22924.658009468872,14.829474,35.0000003333964,True
0.2,100000000.0,68,34,18304.686765671326,34.236249,35.00000033504281,True
0.25,0.0,68,34,22962.28737701209,7.768727,35.00000032065517,True
0.25,1.0,68,34,22969.37845388229,15.956702,35.00000031947582,True
0.25,1000000.0,68,34,22991.360013484384,7.758093,35.000000320183574,True
0.25,5000000.0,68,34,23195.104129795774,7.3534,35.000000324119945,True
0.25,10000000.0,68,34,22876.487262978022,10.143739,35.00000032435463,True
0.25,50000000.0,68,34,22909.30848167171,10.446227,35.00000033355235,True
0.25,100000000.0,68,34,16008.068146513184,18.351802,35.0000003350706,True
0.3,0.0,68,34,22917.50491562208,11.267712,35.00000032003674,True
0.3,1.0,68,34,22917.50491060824,15.311373,35.00000032003675,True
0.3,1000000.0,68,34,22912.38445302021,17.944908,35.00000032061762,True
0.3,5000000.0,68,34,22938.87072750337,6.600304,35.00000032440297,True
0.3,10000000.0,68,34,23166.444800595564,8.706649,35.000000325790715,True
0.3,50000000.0,68,34,22893.7788901602,11.885112,35.000000333707,True
0.3,100000000.0,68,34,22160.24054944254,14.230191,35.00000033826921,True
0.35,0.0,68,34,22901.75827988841,11.976582,35.000000321821304,True
0.35,1.0,68,34,22901.75827481537,10.971542,35.000000321821304,True
0.35,1000000.0,68,34,22934.699767523023,11.040825,35.000000321667095,True
0.35,5000000.0,68,34,22910.630075740766,7.372089,35.00000032424191,True
0.35,10000000.0,68,34,22844.89615756305,16.168296,35.00000032642693,True
0.35,50000000.0,68,34,22552.560599850276,9.663129,35.000000333995175,True
0.35,100000000.0,68,34,22140.333545233025,10.684622,35.000000338353196,True
0.4,0.0,68,34,22888.63929255753,11.365441,35.00000032174238,True
0.4,1.0,68,34,22889.123977653537,9.755998,35.000000322445516,True
0.4,1000000.0,68,34,22883.24245588154,8.201266,35.00000032225669,True
0.4,5000000.0,68,34,23172.553316611327,7.154212,35.00000032539403,True
0.4,10000000.0,68,34,22831.07598079274,20.789168,35.00000032690133,True
0.4,50000000.0,68,34,22538.193217401662,15.138744,35.000000334112876,True
0.4,100000000.0,68,34,22120.147911886255,13.855205,35.00000033843521,True
0.45,0.0,68,34,23181.32443343743,6.610039,35.00000032407386,True
0.45,1.0,68,34,22910.287414016406,10.968874,35.00000032335606,True
0.45,1000000.0,68,34,22904.601007363774,11.900698,35.00000032380039,True
0.45,5000000.0,68,34,22881.01996519265,10.499063,35.00000032542534,True
0.45,10000000.0,68,34,22817.099600818994,20.273183,35.000000327351735,True
0.45,50000000.0,68,34,22521.75392201893,15.777591,35.00000033427811,True
0.45,100000000.0,68,34,22685.908291903543,21.614927,35.00000033028235,True
0.5,0.0,68,34,22860.607454679463,12.956823,35.000000323135076,True
0.5,1.0,68,34,22861.123653567654,7.290827,35.00000032383306,True
0.5,1000000.0,68,34,23156.487100193383,10.489167,35.00000032544705,True
0.5,5000000.0,68,34,22833.858218542642,10.79114,35.00000032581276,True
0.5,10000000.0,68,34,22796.55127661996,18.700343,35.000000327942566,True
0.5,50000000.0,68,34,22829.20582621924,8.318721,35.000000334311906,True
0.5,100000000.0,68,34,22665.588892450018,27.260482,35.00000033035022,True
