Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.25,0.0,76,38,23706.14151668251,196.537932,38.99998797880465,False
0.25,1.0,76,38,23706.111270839934,199.665147,38.999987973424666,False
0.25,1000000.0,76,38,23704.181496363555,191.505253,38.99998825329581,False
0.25,5000000.0,76,38,23695.673749089638,194.455436,38.999989089601854,False
0.25,10000000.0,76,38,23683.130225736655,189.305578,38.99999037386072,False
0.25,50000000.0,76,38,23187.684236994806,29.922227,39.0000003614026,True
0.25,80000000.0,76,38,22949.213291055967,22.072849,39.00000036739448,True
0.25,100000000.0,76,38,23262.962620700957,61.481371,39.00000036319372,True
0.3,0.0,76,38,23701.334608234887,188.066901,38.99998821080526,False
0.3,1.0,76,38,23701.50753673684,197.771175,38.99998821163392,False
0.3,1000000.0,76,38,23395.975333917995,196.804104,38.99998972928679,False
0.3,5000000.0,76,38,23413.493111865177,23.327008,39.00000033898166,True
0.3,10000000.0,76,38,23678.100063235946,188.224841,38.99999057309491,False
0.3,50000000.0,76,38,23158.692897333065,36.77909,39.00000036176766,True
0.3,80000000.0,76,38,23339.023796412155,277.59582,39.000000359525544,True
0.3,100000000.0,76,38,23250.886876758712,52.681041,39.00000036334573,True
0.35,0.0,76,38,23412.205681122156,201.683342,38.99998957093643,False
0.35,1.0,76,38,23696.355498418427,180.862215,38.999988456154696,False
0.35,1000000.0,76,38,23371.597650255502,16.859166,39.00000033726739,True
0.35,5000000.0,76,38,23685.288663860105,273.119279,38.999989847616426,False
0.35,10000000.0,76,38,23388.853931437498,22.477057,39.00000034417353,True
0.35,50000000.0,76,38,23124.85464445804,24.449729,39.00000036210011,True
0.35,80000000.0,76,38,23326.87462556763,52.15358,39.00000035974571,True
0.35,100000000.0,76,38,22770.330358166546,24.562924,39.00000037010846,True
0.4,0.0,76,38,23690.96192821967,174.94821,38.99998898990197,False
0.4,1.0,76,38,23352.616949225252,25.270549,39.00000033783621,True
0.4,1000000.0,76,38,23348.471321423174,18.006268,39.00000033885886,True
0.4,5000000.0,76,38,23680.370061108602,154.947592,38.999990089113496,False
0.4,10000000.0,76,38,23339.199848181845,22.232649,39.00000034479408,True
0.4,50000000.0,76,38,23466.749677133965,212.144395,38.99999507418603,False
0.4,80000000.0,76,38,22953.654615091305,18.154875,39.000000368723164,True
0.4,100000000.0,76,38,22737.05247546319,30.196555,39.000000370351245,True
0.45,0.0,76,38,23365.30453579882,46.901003,39.00000033813647,True
0.45,1.0,76,38,23686.584484082618,279.367767,38.999989271116206,False
0.45,1000000.0,76,38,23684.475871664185,223.93413,38.999989480996774,False
0.45,5000000.0,76,38,23675.569164754324,223.611759,38.9999902790945,False
0.45,10000000.0,76,38,23289.03901962254,137.936855,38.999991829153025,False
0.45,50000000.0,76,38,23454.067484126266,144.573522,38.999995142580346,False
0.45,80000000.0,76,38,22896.29532842023,141.829135,39.00000036789932,False
0.45,100000000.0,76,38,23213.787734378537,39.046557,39.000000363772116,True
0.5,0.0,76,38,23319.89447644729,16.247614,39.00000034054242,True
0.5,1.0,76,38,23682.015960841512,129.560708,38.99998949018377,False
0.5,1000000.0,76,38,23679.725626780302,131.214574,38.99998969759691,False
0.5,5000000.0,76,38,23337.155395248323,17.86694,39.000000342574566,True
0.5,10000000.0,76,38,23655.02392477307,236.435353,38.99999129812933,False
0.5,50000000.0,76,38,23099.31330969302,42.177431,39.00000036277957,True
0.5,80000000.0,76,38,23290.045614541283,52.629404,39.000000360370215,True
0.5,100000000.0,76,38,23201.161256826697,46.891951,39.00000036390382,True
