Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.05,0.0,50,25,16753.141486245033,11.827712,26.00000025683979,True
0.05,1.0,50,25,16752.740200441775,5.665695,26.00000025651018,True
0.05,1000000.0,50,25,16753.492325588224,6.073049,26.0000002565266,True
0.05,5000000.0,50,25,16758.750388839762,5.559631,26.000000256581323,True
0.05,10000000.0,50,25,16724.793718382687,6.576855,26.000000257530697,True
0.05,50000000.0,50,25,16509.161766142654,7.30595,26.000000257460805,True
0.05,80000000.0,50,25,12689.365765071014,6.993237,26.000000256221945,True
0.05,100000000.0,50,25,7345.2819954805045,10.126214,26.000000256215138,True
0.1,0.0,50,25,16728.802121585108,6.522057,26.00000025728381,True
0.1,1.0,50,25,16742.57610490783,7.425515,26.000000257315445,True
0.1,1000000.0,50,25,16756.795901791105,4.857031,26.000000256538215,True
0.1,5000000.0,50,25,16758.212483836956,5.375004,26.00000025659727,True
0.1,10000000.0,50,25,16653.29021079071,5.519589,26.00000025707155,True
0.1,50000000.0,50,25,16144.825875703547,5.838912,26.00000025652185,True
0.1,80000000.0,50,25,8049.318973454708,12.017984,26.00000025594368,True
0.1,100000000.0,50,25,7297.929790295816,10.561751,26.0000002562711,True
0.15,0.0,50,25,16778.045291259234,7.448524,26.000000257188464,True
0.15,1.0,50,25,16757.043649450072,5.829862,26.00000025653446,True
0.15,1000000.0,50,25,16728.322800509617,7.401697,26.00000025677737,True
0.15,5000000.0,50,25,16756.593869516004,6.748643,26.00000025734687,True
0.15,10000000.0,50,25,16747.5222804276,5.916104,26.000000257377536,True
0.15,50000000.0,50,25,16536.957923104615,7.193563,26.00000025714784,True
0.15,80000000.0,50,25,15088.67591248585,5.388201,26.00000025650706,True
0.15,100000000.0,50,25,7277.421957785565,14.143875,26.000000256338275,True
0.2,0.0,50,25,16755.021519381,8.5768,26.00000025686351,True
0.2,1.0,50,25,16690.934587861786,7.002053,26.00000025698361,True
0.2,1000000.0,50,25,16716.29776234468,6.937365,26.000000257447017,True
0.2,5000000.0,50,25,16752.684185503276,7.392913,26.000000257343768,True
0.2,10000000.0,50,25,16743.96321109625,5.654675,26.000000256689262,True
0.2,50000000.0,50,25,8777.440664932334,17.400865,26.000000255682227,True
0.2,80000000.0,50,25,16217.381050692185,6.621767,26.000000257741693,True
0.2,100000000.0,50,25,7177.11063980626,11.417079,26.000000256323776,True
0.25,0.0,50,25,16754.956656522958,4.94382,26.000000256558405,True
0.25,1.0,50,25,16754.956655898364,4.556935,26.000000256558405,True
0.25,1000000.0,50,25,16752.46906828967,6.822632,26.00000025657719,True
0.25,5000000.0,50,25,16631.41924351753,7.02132,26.00000025707453,True
0.25,10000000.0,50,25,16736.69779283368,5.069515,26.000000256706834,True
0.25,50000000.0,50,25,15334.394604301744,6.227337,26.000000256178026,True
0.25,80000000.0,50,25,7700.506980752944,11.037822,26.000000255940012,True
0.25,100000000.0,50,25,6886.781503034301,11.360049,26.00000025620027,True
0.3,0.0,50,25,16751.448678148066,7.426451,26.00000025730826,True
0.3,1.0,50,25,16751.371633810693,4.887635,26.000000256571063,True
0.3,1000000.0,50,25,16748.877662841525,6.060365,26.000000256590756,True
0.3,5000000.0,50,25,16743.625905136087,7.570633,26.000000256644913,True
0.3,10000000.0,50,25,16706.965808412948,11.683943,26.000000257028354,True
0.3,50000000.0,50,25,15312.20245594752,6.555019,26.000000256207414,True
