Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.35,0.0,72,36,23182.455939577852,9.040446,37.000000321329516,True
0.35,1.0,72,36,23143.565594858468,12.122582,37.00000032224603,True
0.35,1000000.0,72,36,23136.32713895283,8.225236,37.00000032337153,True
0.35,5000000.0,72,36,23159.874783648553,242.09386,37.00000032676855,False
0.35,10000000.0,72,36,23138.5004319364,10.999844,37.000000331419166,True
0.35,50000000.0,72,36,22869.004061424646,15.35041,37.00000034682972,True
0.35,100000000.0,72,36,22433.045181341204,10.425509,37.00000035375666,True
0.4,0.0,72,36,23125.933129958878,10.184025,37.000000323631994,True
0.4,1.0,72,36,23158.64403704807,9.339975,37.000000323292824,True
0.4,1000000.0,72,36,23120.157484062696,10.204015,37.00000032471537,True
0.4,5000000.0,72,36,23145.368067677296,8.627278,37.00000032797193,True
0.4,10000000.0,72,36,23124.500156626786,9.781451,37.00000033227492,True
0.4,50000000.0,72,36,22879.671851304403,8.135656,37.00000034682213,True
0.4,100000000.0,72,36,22415.104633591905,9.501831,37.00000035388583,True
0.45,0.0,72,36,23130.317328002875,9.231041,37.00000032513228,True
0.45,1.0,72,36,23130.317317764515,11.315982,37.00000032513228,True
0.45,1000000.0,72,36,23152.42160569561,19.038225,37.000000325668346,True
0.45,5000000.0,72,36,23117.869603509247,140.338952,36.998013532884514,False
0.45,10000000.0,72,36,23430.99245688407,12.613679,37.00000033506027,True
0.45,50000000.0,72,36,22865.98380886651,8.71149,37.00000034711793,True
0.45,100000000.0,72,36,22415.910964678234,15.19501,37.00000035398484,True
0.5,0.0,72,36,23093.485735166367,16.073184,37.000000326529175,True
0.5,1.0,72,36,23143.457233652505,9.567187,37.00000032610036,True
0.5,1000000.0,72,36,23138.122833974772,11.042324,37.000000327090504,True
0.5,5000000.0,72,36,23144.730637451885,274.853502,36.99999278722375,False
0.5,10000000.0,72,36,23080.1964993299,12.669102,37.00000033417421,True
0.5,50000000.0,72,36,22828.398324853704,13.14838,37.000000347613394,True
0.5,100000000.0,72,36,22378.563782299287,8.721496,37.00000035413361,True
0.6,0.0,72,36,23420.857575336784,250.207364,36.99999290356417,False
0.6,1.0,72,36,23123.15147959888,15.430378,37.00000032973861,True
0.6,1000000.0,72,36,23419.775038317883,268.62884,37.00000033250138,False
0.6,5000000.0,72,36,23127.99649763348,27.997069,37.00000033365603,True
0.6,10000000.0,72,36,23032.278245417154,11.785707,37.000000335721516,True
0.6,50000000.0,72,36,22824.288990478213,7.9256,37.00000034792918,True
0.6,100000000.0,72,36,22376.21341343198,12.15791,37.00000035437022,True
